24.9,2016-04-13T17:05:33.577Z
24.9,2016-04-13T17:07:37.199Z
24.9,2016-04-13T17:09:41.216Z
24.9,2016-04-13T17:11:44.631Z
25.0,2016-04-13T17:13:48.154Z
25.0,2016-04-13T17:15:52.780Z
25.0,2016-04-13T17:17:56.803Z
25.0,2016-04-13T17:19:59.625Z
25.0,2016-04-13T17:22:04.230Z
25.0,2016-04-13T17:24:07.366Z
25.0,2016-04-13T17:26:10.520Z
25.0,2016-04-13T17:28:16.096Z
25.0,2016-04-13T17:30:21.755Z
25.0,2016-04-13T17:32:27.832Z
25.1,2016-04-13T17:34:34.413Z
25.1,2016-04-13T17:36:38.821Z
25.1,2016-04-13T17:38:44.871Z
25.1,2016-04-13T17:40:48.980Z
25.1,2016-04-13T17:42:52.739Z
25.1,2016-04-13T17:44:56.514Z
25.1,2016-04-13T17:47:01.689Z
25.1,2016-04-13T17:49:07.621Z
25.1,2016-04-13T17:51:12.972Z
25.1,2016-04-13T17:53:17.096Z
25.1,2016-04-13T17:55:21.158Z
25.1,2016-04-13T17:57:25.085Z
25.1,2016-04-13T17:59:28.984Z
25.1,2016-04-13T18:01:35.601Z
25.1,2016-04-13T18:03:39.091Z
25.1,2016-04-13T18:05:44.201Z
25.1,2016-04-13T18:07:47.689Z
25.1,2016-04-13T18:09:53.374Z
25.2,2016-04-13T18:11:59.556Z
25.1,2016-04-13T18:14:03.233Z
25.1,2016-04-13T18:16:08.928Z
25.2,2016-04-13T18:18:13.477Z
25.2,2016-04-13T18:20:19.167Z
25.2,2016-04-13T18:22:22.466Z
25.1,2016-04-13T18:24:28.125Z
25.1,2016-04-13T18:26:31.569Z
25.1,2016-04-13T18:28:35.114Z
25.2,2016-04-13T18:30:38.497Z
25.2,2016-04-13T18:32:42.378Z
25.1,2016-04-13T18:34:46.261Z
25.1,2016-04-13T18:36:52.625Z
25.1,2016-04-13T18:39:00.448Z
25.2,2016-04-13T18:41:08.377Z
25.2,2016-04-13T18:43:16.429Z
25.2,2016-04-13T18:45:20.535Z
25.1,2016-04-13T18:47:24.357Z
25.1,2016-04-13T18:49:28.573Z
25.1,2016-04-13T18:51:34.157Z
25.2,2016-04-13T18:53:37.953Z
25.2,2016-04-13T18:55:42.723Z
25.2,2016-04-13T18:57:55.211Z
25.2,2016-04-13T19:00:02.969Z
25.2,2016-04-13T19:02:07.028Z
25.2,2016-04-13T19:04:10.947Z
25.1,2016-04-13T19:06:17.639Z
25.2,2016-04-13T19:08:24.082Z
25.2,2016-04-13T19:10:27.821Z
25.2,2016-04-13T19:12:32.807Z
25.2,2016-04-13T19:14:36.487Z
25.2,2016-04-13T19:16:40.940Z
25.2,2016-04-13T19:18:47.584Z
25.2,2016-04-13T19:20:52.565Z
25.2,2016-04-13T19:22:56.151Z
25.2,2016-04-13T19:25:01.925Z
25.1,2016-04-13T19:27:05.483Z
25.2,2016-04-13T19:29:09.294Z
25.2,2016-04-13T19:31:14.246Z
25.2,2016-04-13T19:33:17.987Z
25.2,2016-04-13T19:35:21.561Z
25.2,2016-04-13T19:37:27.246Z
25.2,2016-04-13T19:39:30.954Z
25.2,2016-04-13T19:41:37.397Z
25.2,2016-04-13T19:43:43.182Z
25.2,2016-04-13T19:45:47.720Z
25.2,2016-04-13T19:47:51.231Z
25.2,2016-04-13T19:49:58.928Z
25.2,2016-04-13T19:52:03.691Z
25.2,2016-04-13T19:54:08.853Z
25.2,2016-04-13T19:56:13.101Z
25.1,2016-04-13T19:58:16.875Z
25.2,2016-04-13T20:00:20.429Z
25.2,2016-04-13T20:02:24.642Z
25.2,2016-04-13T20:04:28.477Z
25.2,2016-04-13T20:06:32.912Z
25.2,2016-04-13T20:08:38.054Z
25.2,2016-04-13T20:10:42.681Z
25.2,2016-04-13T20:12:47.468Z
25.2,2016-04-13T20:14:53.384Z
25.1,2016-04-13T20:16:57.732Z
25.2,2016-04-13T20:19:01.119Z
25.2,2016-04-13T20:21:13.118Z
25.2,2016-04-13T20:23:16.932Z
25.2,2016-04-13T20:25:20.504Z
25.2,2016-04-13T20:27:24.611Z
25.2,2016-04-13T20:29:30.697Z
25.1,2016-04-13T20:31:35.807Z
25.2,2016-04-13T20:33:48.871Z
25.2,2016-04-13T20:35:54.901Z
25.2,2016-04-13T20:37:58.734Z
25.2,2016-04-13T20:40:03.274Z
25.2,2016-04-13T20:42:13.013Z
25.2,2016-04-13T20:44:16.662Z
25.2,2016-04-13T20:46:20.800Z
25.2,2016-04-13T20:48:24.467Z
25.2,2016-04-13T20:50:29.083Z
25.2,2016-04-13T20:52:36.819Z
25.2,2016-04-13T20:54:40.536Z
25.2,2016-04-13T20:56:45.860Z
25.2,2016-04-13T20:58:52.256Z
25.2,2016-04-13T21:00:55.370Z
25.2,2016-04-13T21:02:58.856Z
25.2,2016-04-13T21:05:05.508Z
25.2,2016-04-13T21:07:11.530Z
25.2,2016-04-13T21:09:19.227Z
25.2,2016-04-13T21:11:22.429Z
25.2,2016-04-13T21:13:29.500Z
25.1,2016-04-13T21:15:39.105Z
25.2,2016-04-13T21:17:44.931Z
25.2,2016-04-13T21:19:55.646Z
25.2,2016-04-13T21:22:01.517Z
25.2,2016-04-13T21:24:06.479Z
25.2,2016-04-13T21:26:10.069Z
25.2,2016-04-13T21:28:16.499Z
25.2,2016-04-13T21:30:19.866Z
25.2,2016-04-13T21:32:23.689Z
25.2,2016-04-13T21:34:28.627Z
25.2,2016-04-13T21:36:34.181Z
25.2,2016-04-13T21:38:39.194Z
25.2,2016-04-13T21:40:42.824Z
25.2,2016-04-13T21:42:48.923Z
25.2,2016-04-13T21:44:56.621Z
25.2,2016-04-13T21:47:00.460Z
25.2,2016-04-13T21:49:05.843Z
25.2,2016-04-13T21:51:10.572Z
25.2,2016-04-13T21:53:16.969Z
25.2,2016-04-13T21:55:21.503Z
25.2,2016-04-13T21:57:25.296Z
25.2,2016-04-13T21:59:29.462Z
25.2,2016-04-13T22:01:33.817Z
25.2,2016-04-13T22:03:39.055Z
25.2,2016-04-13T22:05:47.025Z
25.2,2016-04-13T22:07:53.641Z
25.2,2016-04-13T22:09:59.523Z
25.2,2016-04-13T22:12:04.331Z
25.2,2016-04-13T22:14:09.088Z
25.2,2016-04-13T22:16:15.682Z
25.2,2016-04-13T22:18:19.718Z
25.2,2016-04-13T22:20:24.287Z
25.2,2016-04-13T22:22:27.723Z
25.2,2016-04-13T22:24:34.267Z
25.2,2016-04-13T22:26:37.841Z
25.2,2016-04-13T22:28:41.504Z
25.2,2016-04-13T22:30:45.582Z
25.2,2016-04-13T22:32:49.880Z
25.2,2016-04-13T22:34:55.753Z
25.2,2016-04-13T22:37:03.716Z
25.2,2016-04-13T22:39:09.507Z
25.2,2016-04-13T22:41:13.415Z
25.2,2016-04-13T22:43:22.288Z
25.2,2016-04-13T22:45:26.131Z
25.2,2016-04-13T22:47:30.571Z
25.2,2016-04-13T22:49:38.529Z
25.2,2016-04-13T22:51:44.425Z
25.2,2016-04-13T22:53:48.278Z
25.2,2016-04-13T22:55:52.146Z
25.2,2016-04-13T22:57:56.447Z
25.2,2016-04-13T23:00:04.615Z
25.2,2016-04-13T23:02:09.116Z
25.2,2016-04-13T23:04:12.745Z
25.2,2016-04-13T23:06:17.501Z
25.2,2016-04-13T23:08:21.821Z
25.2,2016-04-13T23:10:25.950Z
25.2,2016-04-13T23:12:33.010Z
25.2,2016-04-13T23:14:39.652Z
25.2,2016-04-13T23:16:43.472Z
25.2,2016-04-13T23:18:48.402Z
25.2,2016-04-13T23:20:54.127Z
25.2,2016-04-13T23:22:58.082Z
25.2,2016-04-13T23:25:02.396Z
25.2,2016-04-13T23:27:06.206Z
25.2,2016-04-13T23:29:11.947Z
25.1,2016-04-13T23:31:20.188Z
25.2,2016-04-13T23:33:24.431Z
25.2,2016-04-13T23:35:30.280Z
25.2,2016-04-13T23:37:36.707Z
25.2,2016-04-13T23:39:43.482Z
25.2,2016-04-13T23:41:48.680Z
25.2,2016-04-13T23:43:52.427Z
25.2,2016-04-13T23:46:00.133Z
25.2,2016-04-13T23:48:03.785Z
25.2,2016-04-13T23:50:07.824Z
25.2,2016-04-13T23:52:15.507Z
25.2,2016-04-13T23:54:19.537Z
25.1,2016-04-13T23:56:23.838Z
25.0,2016-04-13T23:58:30.614Z
24.9,2016-04-14T00:00:36.539Z
24.8,2016-04-14T00:02:40.148Z
24.7,2016-04-14T00:04:44.248Z
24.5,2016-04-14T00:06:48.632Z
24.4,2016-04-14T00:08:53.274Z
24.4,2016-04-14T00:11:00.901Z
24.3,2016-04-14T00:13:07.816Z
24.2,2016-04-14T00:15:12.828Z
24.0,2016-04-14T00:17:17.617Z
24.0,2016-04-14T00:19:21.673Z
23.9,2016-04-14T00:21:27.963Z
23.8,2016-04-14T00:23:32.530Z
23.8,2016-04-14T00:25:36.573Z
23.7,2016-04-14T00:27:41.576Z
23.6,2016-04-14T00:29:50.487Z
23.5,2016-04-14T00:31:55.805Z
23.5,2016-04-14T00:34:00.790Z
23.4,2016-04-14T00:36:05.534Z
23.3,2016-04-14T00:38:09.617Z
23.2,2016-04-14T00:40:13.364Z
23.2,2016-04-14T00:42:17.771Z
23.1,2016-04-14T00:44:22.397Z
23.0,2016-04-14T00:46:26.954Z
23.0,2016-04-14T00:48:32.749Z
22.9,2016-04-14T00:50:37.501Z
22.8,2016-04-14T00:52:41.520Z
22.7,2016-04-14T00:54:45.547Z
22.7,2016-04-14T00:56:49.174Z
22.6,2016-04-14T00:58:55.883Z
22.5,2016-04-14T01:01:01.852Z
22.5,2016-04-14T01:03:08.410Z
22.4,2016-04-14T01:05:12.636Z
